word,category
"consumer,n . 소비자",TOEIC
"pledge,n . 약속 , 맹세",TOEIC
"regardless of,와 상관없이",GTELP
"merchant,상인",GTELP
"disparity,격차, 불일치",TOEFL
"aperture,틈, 구멍",TOEFL
"flush,(얼굴을) 붉히다, 상기시키다; (물•액체 등으로) 씻어 내리다",TOEFL
"deride,조롱하다, 비웃다",TOEFL
"relation,관계",GTELP
"memento,기념물, 추억거리",TOEFL
"2. 습격, 공격",TOEFL
"wage,임금",GTELP
"behave,v. (예의바르게) *행동하다*",SUNEUNG
"practice - ing,연습 하다",TOEIC
"ignore,무시하다",GTELP
"casual,a. *우연한, 무심결의, 격식을 차리지 않는*",SUNEUNG
"ring,종을울리다",GTELP
"rectitude,정직, 청렴",TOEFL
"repetitive,a. *반복성의*",SUNEUNG
"be credited with,phr . ~ 로 인정 받다 . 신뢰 를 얻다",TOEIC
"shuffle,v. *질질 끌며 걷다, 뒤섞다*",SUNEUNG
"sleepy,졸리는",GTELP
"a. *구리의, 구릿빛의*",SUNEUNG
"intelligent,지적인",GTELP
"detest,v. *혐오하다, 미워하다*",SUNEUNG
"affiliate,n . 계열사 v.- 와 제휴 시키다 , 합병 하다",TOEIC
"opulent,부유한, 풍성한",TOEFL
v. 박탈당하다,SUNEUNG
"commensurate,adj . ( 자질 등에 ) 상응 하는 . 비례 하는",TOEIC
"extension,n . ( 기한 ) 연장 : 내선 ( 번호 ) , 구내 전화",TOEIC
"based,adj . ( ~ 에 ) 기반을 둔 : 본사를 둔",TOEIC
"raw,a. *날것의,* 가공하지 않은",SUNEUNG
"cafeteria,학교 식당",GTELP
"duration,n. *지속, 지속 기간*",SUNEUNG
"mourn,슬퍼하다, 애도하다",TOEFL
"popular,인기 있는",GTELP
"be at the helm of,~의 실권을 잡다",TOEFL
v. *순찰하다*,SUNEUNG
"check,저지하다, 대조하다",TOEFL
"renowned,유명한",TOEFL
"agreeable,기분 좋은, 상냥한, 동의하는",TOEFL
"N. (일시적인) 체류, 체재",TOEFL
"easily,adv . 쉽게 , 용이 하게",TOEIC
"overturn,v. *전복시키다*",SUNEUNG
"chagrin,원통함, 분함",TOEFL
a. *진행 중의*,SUNEUNG
"formal,a. *공식적인, 정식의*",SUNEUNG
v. *연기 나다*,SUNEUNG
"perfect body,완벽한 신체",GTELP
"generate,v . 발생 시키다 , 만들어 내다",TOEIC
"blue,우울한",TOEFL
"gigantic,a. *거대한*",SUNEUNG
"livid,[타박상으로 피부 따위가]검푸른; 흙빛의; 격노한(enraged)discolored; black and blue; enraged",TOEFL
"focus,n. *초점*",SUNEUNG
"lead to,결과를 가져오다",GTELP
"testify,v. *검증하다, 증명하다, 증언하다*",SUNEUNG
"ensure,v. *확보하다, 분명히 하다*",SUNEUNG
v. 배를 젓다,SUNEUNG
"ecological,생태계의, 생태학적인",TOEFL
"mention,v. *언급하다*",SUNEUNG
v. 조사하다,SUNEUNG
"auspicious,길조의, 상서로운, 행운의",TOEFL
n. (육군 · 공군 · 해병대) *대장*,SUNEUNG
"reveal,발표하다",GTELP
"partiality,편애, 편파",TOEFL
"punishment,처벌",GTELP
"certify,v . ( 특히 서면 으로 ) 증명 하다 . 자 격증 을 교부 하다",TOEIC
"shore,해안",GTELP
3. (공식적인 직무나 채무를) 이행하다,TOEFL
"retain,v. *보유하다*",SUNEUNG
"blunt,a. *무뚝뚝한, 퉁명스러운,* 둔감한, 무딘",SUNEUNG
"exotic,이국적인, 매혹적인",TOEFL
"stuffed,박제한",GTELP
"task,일 과업 업무",GTELP
"laudatory,칭찬하는",TOEFL
"easygoing,a. *태평스러운, 안이한*",SUNEUNG
"assumable,adj , 맡겨 질 만한",TOEIC
"enthusiasm,n. *열광, 열정, 열의*",SUNEUNG
"present,v . ( 영화 , 공연 을 ) 상연 / 제공 하다 . 제시 하다 : 나타내 다 adj . 현재 의 , 참석 한 [ préznt ] n . 선물 , 현재 [ prèznt 프레 즌트 ]",TOEIC
"handy,유용한, 편리한, 곁에",TOEFL
"opulence,부유, 풍부",TOEFL
"invent,v . 발명하다 . 고안하다",TOEIC
"analyze,v . 분석 하다 , 검토 하다",TOEIC
"perceive,인지하다, 인식하다",TOEFL
v. *부러워하다*,SUNEUNG
"heavily,몹시, 심하게, 무겁게",TOEFL
"basis,n. *기초, 원리*",SUNEUNG
n. *전복*,SUNEUNG
"earn,벌다",GTELP
"opening,공석 , 개막식",TOEIC
"outstanding,a. *눈에 띄는 저명한,* 미해결의",SUNEUNG
"reflectionn,n. 반영 : 심사숙고",TOEIC
a. *도자기의*,SUNEUNG
"whereas,반면에",TOEIC
v. *보호하다*,SUNEUNG
"point,핵심",GTELP
"grave,무덤",GTELP
"confine,v. *한정하다, 감금하다*",SUNEUNG
"v. *정지하다, 정지시키다*",SUNEUNG
"downside,n . 불리한 면 , 단점",TOEIC
"altercate,격렬하게 논쟁하다",TOEFL
v. *~에게 짐을 지우다*,SUNEUNG
"caravan,n. *여행자 무리, 순례자 무리,* (사막의) *대상*",SUNEUNG
"perhaps,아마",GTELP
"disruption,n . 중단 , 두절",TOEIC
"phony,a. *가짜의*",SUNEUNG
"n. *도움, 조력*",SUNEUNG
"fountain,n. *분수,* 근원",SUNEUNG
"ancient artifacts,고대 유물",TOEIC
"potable,마실 수 있는",TOEFL
"representative,n. *대표,* 국회의원(R-)",SUNEUNG
n. *상*,SUNEUNG
"in other words,즉 다시 말해서",GTELP
"dirty,더러운",TOEFL
a. *유행성 감기의*,SUNEUNG
"antibiotic,n. *항생 물질*",SUNEUNG
"refrigerator,n. *냉장고*",SUNEUNG
v. *복제하다*,SUNEUNG
"toll,n. *사용세, 통행료*",SUNEUNG
"evidence,증거",GTELP
"despotic,전제적인, 독재적인",TOEFL
"suit,적합하다",GTELP
"magnify,v . 확대 하다",TOEIC
"pertinent,관련된, 적절한",TOEFL
"log,통나무",GTELP
"disguise,n. *변장*",SUNEUNG
"callous,무관심한, 냉담한, 무감각한",TOEFL
"aviate,v. *비행하다,* (비행기를) *조종하다*",SUNEUNG
"develop,익히다",GTELP
"indignation,분노, 분개",TOEFL
"rectangular,a. *직사각형의,* 직각의",SUNEUNG
v. *나사로 고정하다*,SUNEUNG
"curiosity,호기심",GTELP
"recruit,v. *모집하다, 징집하다*",SUNEUNG
"employ,v. *고용하다*",SUNEUNG
"ooze,v. 스며 나오다, 새어 나오다 (out) [= exude, leak]; 분비하다; (비밀이) 새다",TOEFL
"get,얻다",GTELP
"obligation,의무, 책임",TOEFL
"colossal,거대한",TOEFL
"secretary,n. *비서, 서기관,* 장관",SUNEUNG
"complement,v. *보완하다*",SUNEUNG
"in itself,그 자체인",GTELP
"piscina,양어지 양어장",TOEFL
"cast,v. *내던지다,* (빛을) *발하다*",SUNEUNG
"obesity,N. 비만, 비대",TOEFL
"overcome,v. *압도하다, 극복하다*",SUNEUNG
"dormitory,n. *기숙사*",SUNEUNG
"require,v. *필요로 하다, 요구하다*",SUNEUNG
"appetite,n. *식욕,* 욕망, 욕구",SUNEUNG
"spurious,가짜의, 위조의",TOEFL
"print,인쇄 출판물",GTELP
"welfare,n. *복지*",SUNEUNG
"invention,발명 발명품",GTELP
"patent,n. *특허, 특허권*",SUNEUNG
"fortify,강화하다, 요새화 하다",TOEFL
"perpetual,영구의, 끊임없는",TOEFL
"Itinerary,n . 여행 일정 ( 표 )",TOEIC
"be concerned about,에 대해 염려하다",GTELP
"worst,가장 나쁜",GTELP
"fiery,a. *불의, 불같은, 열렬한*",SUNEUNG
"flip a coin,(동전을) 휙 던져 올리다",TOEFL
"state-of-the art,최신식의, 최첨단의",TOEFL
"extraordinary,비범한",GTELP
"odd,a. *이상한,* 홀수의",SUNEUNG
"ingenious,독창적인, 기발한",TOEFL
"preferential,ad 우선권 ( 특혜 ) 을 주는",TOEIC
"rid,v. *제거하다*",SUNEUNG
n. 경사,SUNEUNG
"hangover,n. 숙취, 유물",TOEFL
"associate,n . ( 사업 / 직장 ) 동료 : 직원 v . 관련 시키다",TOEIC
"determine,결심하다, 결정하다",TOEFL
"missing luggage (=misplaced, lost),분실 한 수화물",TOEIC
"suppose,v. *가정하다, 추측하다*",SUNEUNG
"hearing,청각 / 공청회",TOEIC
"graduate,v. *졸업하다*",SUNEUNG
"cloud,구름",GTELP
"a. 가족의, 가정의",SUNEUNG
"fulfill,v . 이행 하다 ; 충족 시키다 . 달성 ( 성취 ] 하다",TOEIC
"estate,소유지, 재산",TOEFL
"evict,v . 쫓아 내다 , 퇴거 시키다",TOEIC
"deny,부인하다",TOEFL
"destructive,adj . 파괴 적인 , 유해한",TOEIC
"claim,v. *주장하다*",SUNEUNG
"remove,v . 치우다 . 없애다 , 제거 하다",TOEIC
"adorn,꾸미다, 장식하다",TOEFL
v. *싹이 트다*,SUNEUNG
"cacophony,불협화음",TOEFL
"position,n . 일자리 , 직 ( 책 ) , 위치 , 입장 v . ( ~ 을 위치 / 장소 에 ) 두다",TOEIC
"weigh,무게가 나가다",GTELP
"javelin,던지는 창, 투창",TOEFL
"disappoint,v. *실망시키다*",SUNEUNG
"subscribe to,v . 구독 하다",TOEIC
"pray,기도하다",GTELP
v. *우박이 내리다*,SUNEUNG
"invincible,이길 수 없는, 무적의",TOEFL
"presiding officer,사회자",TOEIC
"tangle,v. *얽히게 하다, 혼란시키다*",SUNEUNG
"confront,v. *직면하다*",SUNEUNG
"suggest -ing,제안 하다",TOEIC
"include,v. *포함하다*",SUNEUNG
"exquisite,정교한, 우아한",TOEFL
"reflect,v . 반영 하다 , 반사 하다",TOEIC
"hypothesis,n . 가설 , 추정",TOEIC
"academic,학원의 대학의",GTELP
"jostle,난폭하게 밀다",TOEFL
"catastrophe,n. *대참사, 큰 재앙*",SUNEUNG
"n. *관심사, 걱정*",SUNEUNG
"a. 무분별한, 성급한",SUNEUNG
"evolve,v. *발전하다, 진화하다*",SUNEUNG
"banner,현수막",TOEFL
"n. 세계인, 국제인",SUNEUNG
"chemistry,n. *화학,* 교감(交感)",SUNEUNG
"seldom,ad. *좀처럼 ~않는*",SUNEUNG
"fire,총을 쏘다",GTELP
"labor union,노동조합",GTELP
"flexible,adj . 융통성 이 있는 , 유연한",TOEIC
"maintain,유지하다",GTELP
"subordinate,a. *하급의, 부차적인*",SUNEUNG
"shrewdly,기민하게, 현명하게",TOEFL
"dynasty,n. *왕조, 왕가*",SUNEUNG
"n. *요구, 주장*",SUNEUNG
"positive,긍정적인",GTELP
"keep going on,계속해서 해나가다",GTELP
"anonymous,무명의, 익명의",TOEFL
"encroachment,잠식, 침략, 침해",TOEFL
"vapor,n. *증기*",SUNEUNG
"bamboo,대나무",GTELP
"ingredient,재료, 성분",TOEFL
"policy,n . 정책 , 방침 보험 증권",TOEIC
"remark,n. *의연,* 주목",SUNEUNG
"ban,v. *금지하다*",SUNEUNG
"stain,n. *얼룩*",SUNEUNG
"specify,(구체적으로) 명시하다",TOEFL
"promptly,adv . 지체 없이 , 즉시",TOEIC
"launching,발사,착수,개시,개업",TOEFL
"felicity,행복",TOEFL
"arbitrary,임의적인; 독재적인",TOEFL
"resort,v. *의지하다, 자주 가다*",SUNEUNG
"phenomenon,n. *현상, 사건,* 비범한 인물",SUNEUNG
"divulge,누설하다, 폭로하다",TOEFL
"leak,n. *새는 구멍*",SUNEUNG
"sewage,n. *하수*",SUNEUNG
"yield,v . ( 수익 / 결과 등 을 ) 내다 . 산출 하다 n . 산출 , 생산 ( 액 )",TOEIC
"plenary,총회의, 전원 출석의, 제한 없는",TOEFL
"n. *투쟁, 충돌*",SUNEUNG
"vertical,a. *수직의*",SUNEUNG
"consult,v. *상담하다,* 참고하다",SUNEUNG
"be resistant to N/-ing,~에 저항하다 강하다",TOEIC
"condition,상태",GTELP
n. *급진주의자*,SUNEUNG
"propensity,경향, 성향",TOEFL
"resolution,n . 해결 , 결심 : 해상도",TOEIC
"tact,n. *재치, 기지*",SUNEUNG
"cigarette butt,담배 공초",GTELP
"inspiring,영감을 주는",TOEFL
"besides,게다가 더욱이",GTELP
"figure,숫자 합계",GTELP
"storage,n. *저장, 저장고*",SUNEUNG
"attorney,n. *변호사*",SUNEUNG
"theme,n. *주제, 화제, 논제*",SUNEUNG
"shun,v. 피하다, 멀리하다",TOEFL
"private,adj . 민간 의 , 사적인",TOEIC
"eligible,자격이 있는",TOEFL
"transfer,옮기다",GTELP
"ingenuous,순진한, 솔직한",TOEFL
"field,n . 분야 , 방면",TOEIC
"average,평균의",GTELP
"ornate,장식한, 화려한",TOEFL
"piece,조각",GTELP
"seizure,붙잡음, 체포, 몰수, 발작",TOEFL
"rank,n. *등급*",SUNEUNG
n. 불치 환자,SUNEUNG
"nonchalant,태연한,무관심한",TOEFL
"resent,v. *분개하다, 화를 내다*",SUNEUNG
"gorgeous,a. *화려한, 아주 멋진*",SUNEUNG
"layer,n. *층, 겹*",SUNEUNG
"libel,N. (문서에 의한) 명예 훼손; 비방(죄), 모욕",TOEFL
"armchair,안락의자, 경험에 의하지 않은, 탁상공론적인",TOEFL
"deny - ing,부인 하다",TOEIC
"slam,쾅 부딪히다",GTELP
"apologize,v. *사과하다*",SUNEUNG
"infection,n. *감염, 전염*",SUNEUNG
"persistent,끊임없는, 계속되는",TOEFL
"tearful,눈물어린",GTELP
"performance,공연",GTELP
"prey,n. *먹이*",SUNEUNG
"hesitate,v. *주저하다, 망설이다*",SUNEUNG
"resentment,분노, 분개",TOEFL
"release,v. *놓아주다, 방출하다,* 발표하다",SUNEUNG
"differing/varying opinion,차이 가 나는 의견",TOEIC
"suitable,adj . 적합한 , 적절한 , 알맞은",TOEIC
"ambiguous,a. *애매모호한, 두 가지 뜻으로 해석 가능한*",SUNEUNG
v. 박차를 가하다,SUNEUNG
"neither,또한 아니다",GTELP
"inoperable,수술 불가능한",TOEFL
"achieve,v. *목적을 이루다,* (명성을) 얻다",SUNEUNG
"arguably,adv . ( 최상급 앞에서 ) 거의 틀림 없이 , 주장 하건대",TOEIC
"support,지탱하다",GTELP
"bomb,폭탄",GTELP
"consider,라고 여기다",GTELP
"N. (법률 등의) 폐지, 폐기; 취소, 철회",TOEFL
"derelict,버려진, 유기된",TOEFL
"slightly,약간, 조금",TOEFL
n. 발사,SUNEUNG
"incredible,a. (믿기 어려울 만큼) *굉장한*",SUNEUNG
"prudent,a. *신중한, 빈틈없는*",SUNEUNG
"widening,확장 , 확대",TOEIC
n. 중독자,SUNEUNG
"active,활동적인",GTELP
"voucher,n . 쿠폰 , 상품권",TOEIC
"ample,adj . 많은 , 풍부한 , 충분한",TOEIC
"cause,일으키다 초래하다",GTELP
"publisher,n . 출판인 , 출판사",TOEIC
"pay off,phr . 성과 를 올리다 . 성공 하다",TOEIC
"separately,adv . 따로 따로 , 개별적으로",TOEIC
"archipelago,군도, 열도",TOEFL
"a. *흉내를 잘 내는, 모조의*",SUNEUNG
"curse,n. *저주*",SUNEUNG
"decade,n. 10 년",TOEIC
"pass by,지나가다",GTELP
"gain popularity,인기를 얻다",GTELP
n. 그네,SUNEUNG
"deliberately,고의적으로, 의도적으로",TOEFL
"an assortment of 복수 명사,여러 가지의",TOEIC
"egregious,지독한, 터무니없는",TOEFL
"entire,a. *전체의,* 완전한",SUNEUNG
n. *수입*,SUNEUNG
"amicable,우호적인",TOEFL
"ceremony,n. *의식,* 식, 의례",SUNEUNG
"variety,n . 다양 함 , 다양성 ; 종류 , 품종",TOEIC
"adhere,v. *충실하다,* 집착하다, 고수하다",SUNEUNG
"suicide,n. *자살*",SUNEUNG
"fret,초조해 하다, 안달하다",TOEFL
"astonish,v. *놀라게 하다*",SUNEUNG
"bitter,쓴",GTELP
"striking agreement,인상적인 합의",TOEIC
"explode,폭발하다",GTELP
"mediocre,보통의, 평범한",TOEFL
"groom,n. *신랑*",SUNEUNG
"obfuscate,Vt. (판단 등을) 흐리게 하다, (일부러) 애매하게 하다",TOEFL
"spill,v. *엎지르다, 흘리다*",SUNEUNG
"in light of,prep.- 에 비추어 , ~ 을 고려 하여",TOEIC
"concerted,협동/협의에 의한",TOEFL
"deport,강제 추방하다",TOEFL
"classify,v. *분류하다*",SUNEUNG
"resolute,굳게 결심한, 단호한",TOEFL
"fuel,n. *연료*",SUNEUNG
"brilliance,훌륭함 재기 발랄",GTELP
"arm chair,안락의자",GTELP
"one day,어느 날",GTELP
"feel like - ing,~ 하고 싶어 하다",TOEIC
"rerspectively,ad. *각각, 저마다*",SUNEUNG
"refund,n. *반환, 환불*",SUNEUNG
"bibliophile,애서가",TOEFL
v. *길들이다*,SUNEUNG
"grudgingly,ad. 마지못해, 억지로",TOEFL
"physics,n. *물리학*",SUNEUNG
"responsibility,책임감",GTELP
"permit,n . 허가증 v . 허가 / 허용 하다",TOEIC
"a. *근본적인, 근본의*",SUNEUNG
"assist,v . 도와 주다 n . 원조 , 조력",TOEIC
"insane,제정신이 아닌, 미친",TOEFL
"deliver,배달하다 전하다",GTELP
n. *모험*,SUNEUNG
"matriarch,여자 가장",TOEFL
"maintenance,n . 보수 관리 , 유지",TOEIC
"lubricant,윤활유, 윤활제; 미끄럽게 하는",TOEFL
"hardworking,열심히 일하는",GTELP
"gratuitous,무료의, 필요 없는, 근거 없는",TOEFL
"fever,열 열병",GTELP
"efficiently,adv . 능률적 으로 , 효율적 으로",TOEIC
"purchase,구입하다",GTELP
"juice,활력, 영향력",TOEFL
"abhor,몹시 싫어하다, 혐오하다",TOEFL
"omit,생략하다 누락하다",GTELP
"convert,변형시키다, 바꾸다, 개종시키다",TOEFL
"severity,엄격함, 가혹함",TOEFL
"emigrant,이민, 이주자",TOEFL
"sullen,성질 더러운, 토라진, 뚱한",TOEFL
"define,정의하다",GTELP
v. *초안을 그리다*,SUNEUNG
"reject,v. *거절하다,* 버리다",SUNEUNG
"be supposed toV,하기로 되어있다",GTELP
v. *구부리다*,SUNEUNG
v. *심판하다*,SUNEUNG
"desperate,a. *필사적인, 절망적인*",SUNEUNG
"markedly,adv . 현저 하게 , 두드러 지게",TOEIC
"extraneous,외부로부터 온, 이질적인, 관련 없는",TOEFL
"resurrection,부활, 소생",TOEFL
"execurive,a. *집행의, 경영의*",SUNEUNG
"prevent prohibit 목 rom - ing,- 하는 것을 막다",TOEIC
"respected,adj . 홀륭한",TOEIC
"dose,복용량, 투여량, 투약하다",TOEFL
"culprit,범인, 범죄자",TOEFL
"negotiation,협상, 교섭",TOEFL
"shape,모양",GTELP
"remnant,유물, 나머지, 잔여",TOEFL
"equipment,n . 장비 , 설비 ( 불가 산 명사 )",TOEIC
"hastily,adv . 서둘러서 [ = hurriedly)",TOEIC
"destroy,v. *파괴하다*",SUNEUNG
"endeavor,n . 노력 , 시도 v . 노력 하다",TOEIC
"merchandise,n. (집합적) *상품*",SUNEUNG
"innermost,a. *가장 깊숙한*",SUNEUNG
"common,평범한",GTELP
"be covered with,으로 덮여있다",GTELP
"adulterate,(불순물을 섞어) 순도/품질을 떨어뜨리다",TOEFL
"emancipate,해방하다, 석방하다",TOEFL
"in the long run,결국",GTELP
"intelligence,n. *지능, 지성*",SUNEUNG
"depend,v . 의존 하다 : ~ 에 달려 있다",TOEIC
"selected,선택된",GTELP
"separate,떼어 놓다",GTELP
"construe,해석하다, 추론하다",TOEFL
"selection,n . 선발 , 선정 ( 된 것 )",TOEIC
"conspicuous,눈에 잘 띄는",TOEFL
"lurk,v. *숨다, 잠복하다*",SUNEUNG
"shift,근무 교대 순번",GTELP
"associate,v. *연관짓다, 교제하다*",SUNEUNG
"processing,처리 / 절차 / 가공",TOEIC
"reflect,v. *반영하다, 반사하다,* 숙고하다",SUNEUNG
"vibrate,v. *진동하다, 흔들다*",SUNEUNG
"requite,보답하다, 복수하다",TOEFL
"reptile,n. *파충류*",SUNEUNG
"innate,타고난, 선천적인",TOEFL
"authorization,권한 부여, 위임",TOEFL
"nervous,불안한",GTELP
"promptly,즉시, 정각에",TOEFL
n. *습기*,SUNEUNG
"mature,성숙한",TOEFL
"proceed,v . 계속 해서 ~ 하다 . 진행 되다 . 나아가다",TOEIC
"markedly,adv . 현저 하게 , 두드러 지게 , 상당히",TOEIC
"contend,v. *싸우다, 경쟁하다,* 주장하다",SUNEUNG
"v. *밀어올리다,* (생산량을) 증가하다",SUNEUNG
"philanthropic,adj . 자선 의 , 박애 ( 주의 ) 의",TOEIC
"clientele,(집합적) 고객들, (변호사, 건축가 등의) 모든 의뢰인",TOEFL
"incorporate,v. *법인회사로 만들다, 통합시키다*",SUNEUNG
"constrict,v. *죄다, 위축시키다*",SUNEUNG
"pernicious,치명적인,해로운",TOEFL
"inquire,1V . 질문 하다",TOEIC
"inseparable,a. *불가분의, 떼어 낼 수 없는*",SUNEUNG
"evoke,(감정) 불러일으키다; (반응) 이끌어내다",TOEFL
"disparate,다른, 이종의",TOEFL
"advantage,n . 장점 , 이점",TOEIC
"elastic,a. *탄력 있는,* 융통성 있는",SUNEUNG
"urgent,adj . 긴급한 , 긴박한",TOEIC
"scanty,적은, 불충분한",TOEFL
"transport,v . 수송 하다 . 운송 하다 n . 수송 , 운송",TOEIC
"even,비교급 훨씬 더욱",GTELP
"method,방법",GTELP
"humid,a. (날씨가) *습기 있는, 눅눅한*",SUNEUNG
"property,n . 재산 : 부동산 , 건물 , 대지",TOEIC
v. 평균이 ~가 되다,SUNEUNG
"accolade, panegyric, paean, tribute",TOEFL
v. *보충하다*,SUNEUNG
"sanctuary,피난처, (동식물) 보호구역",TOEFL
"adopt,v. *채택하다,* 입양하다",SUNEUNG
"poll (poul) = survey,n . 여론 조사 : 투표 | v . 여론 조사 를 하다 : 득표 하다",TOEIC
"human dignity,인간의 존엄성",GTELP
"matter,중요하다",GTELP
"breakable,깨지기 쉬운",TOEFL
"follow up on,phr . ~ 에 대해 후속 조치 하다 ; ~ 을 계속 주구 / 이행 하다",TOEIC
"stair,계단",GTELP
"yield,v. *생산하다,* 양보하다, 굴복하다",SUNEUNG
"guarantee,v. *보증하다*",SUNEUNG
"vanity,n. *허영심, 허무함*",SUNEUNG
"leadership,n . 지도력 , 통솔력",TOEIC
"resident,n. *거주자*",SUNEUNG
"apply to,적용 하다",TOEIC
"console,위로하다",TOEFL
"audience,n . 청중 , 관람객 , 시청자",TOEIC
